Timestamp;matlab_p;matlab_x;matlab_y;matlab_z
35114;2.130008E+001;1.321488E+006;8.421733E+007;1.904400E+004
35141;2.148573E+001;1.393704E+006;8.017411E+007;2.371600E+004
35169;2.159436E+001;1.241034E+006;8.199302E+007;1.849600E+004
35196;2.133700E+001;1.400880E+006;8.064040E+007;2.310400E+004
35223;2.133700E+001;1.233248E+006;8.222862E+007;2.016400E+004
35250;2.153373E+001;1.038680E+006;8.157702E+007;1.416100E+004
35278;2.192752E+001;1.037415E+006;8.137844E+007;1.322500E+004
35306;2.116138E+001;1.281692E+006;8.146867E+007;1.904400E+004
35333;2.187716E+001;1.273172E+006;8.172160E+007;1.716100E+004
35360;2.193472E+001;1.287088E+006;8.179394E+007;1.849600E+004
35387;2.211857E+001;1.206592E+006;7.871238E+007;1.849600E+004
35415;2.147138E+001;7.426010E+005;8.004881E+007;6.889000E+003
35442;2.117217E+001;3.939230E+005;8.201114E+007;9.610000E+002
35469;2.050913E+001;0.000000E+000;8.130629E+007;0.000000E+000
35496;1.890011E+001;0.000000E+000;8.092802E+007;0.000000E+000
35524;1.904119E+001;-2.713800E+004;8.183011E+007;9.000000E+000
35552;1.901128E+001;0.000000E+000;8.146867E+007;0.000000E+000
35580;1.871500E+001;0.000000E+000;8.146867E+007;0.000000E+000
35607;1.855930E+001;0.000000E+000;8.092802E+007;0.000000E+000
35634;1.887380E+001;0.000000E+000;8.040709E+007;0.000000E+000
35662;1.894928E+001;7.195200E+004;8.089203E+007;6.400000E+001
35689;1.913187E+001;3.621200E+004;8.173968E+007;4.000000E+000
35717;1.882099E+001;2.058270E+005;8.020994E+007;6.250000E+002
35744;1.934440E+001;7.352140E+005;7.846416E+007;7.225000E+003
35770;2.007519E+001;1.327264E+006;8.042502E+007;2.190400E+004
35797;2.153732E+001;1.940631E+006;7.873013E+007;4.536900E+004
35825;2.267623E+001;2.006980E+006;7.972704E+007;5.198400E+004
35851;2.346742E+001;2.093364E+006;7.731685E+007;5.290000E+004
35877;2.356082E+001;1.754984E+006;8.017411E+007;3.763600E+004
35905;2.372026E+001;2.252765E+006;7.226700E+007;7.617600E+004
35932;2.294852E+001;3.430108E+006;6.733843E+007;1.747240E+005
35959;2.372217E+001;3.314484E+006;6.398400E+007;1.624090E+005
35987;2.375213E+001;2.903274E+006;7.005690E+007;1.232010E+005
36014;2.371382E+001;2.572647E+006;7.305121E+007;8.294400E+004
36040;2.341665E+001;2.637315E+006;7.313670E+007;9.796900E+004
36068;2.361292E+001;2.267849E+006;7.569000E+007;7.398400E+004
36095;2.324113E+001;2.416458E+006;7.143630E+007;8.179600E+004
36123;2.316770E+001;3.887880E+006;5.214284E+007;3.091360E+005
36150;2.360490E+001;4.280991E+006;4.169285E+007;4.816360E+005
36177;2.359181E+001;3.799400E+006;4.951937E+007;3.352410E+005
36205;2.323821E+001;4.182498E+006;4.352041E+007;3.624040E+005
36231;2.347901E+001;4.362600E+006;4.260173E+007;4.678560E+005
36258;2.316719E+001;4.101893E+006;5.053788E+007;3.457440E+005
36286;2.368958E+001;4.547955E+006;4.161540E+007;5.610010E+005
36314;2.356057E+001;4.373487E+006;1.419029E+007;1.461681E+006
36342;1.879793E+001;4.947712E+006;1.612826E+007;1.406596E+006
36368;1.841454E+001;5.033917E+006;2.684276E+007;9.216000E+005
36395;2.250890E+001;3.804515E+006;5.909761E+006;2.383936E+006
36422;1.496902E+001;2.857580E+006;2.808976E+006;2.815684E+006
36450;1.335157E+001;3.224000E+006;4.326400E+006;2.553604E+006
36478;1.134541E+001;1.577940E+006;1.075369E+006;3.207681E+006
36505;1.121763E+001;1.025616E+006;3.047040E+005;3.444736E+006
36532;9.396507E+000;5.656040E+005;1.115560E+005;3.802500E+006
36559;8.042040E+000;5.395960E+005;5.929000E+003;3.908529E+006
36587;7.461508E+000;5.169120E+005;6.969600E+004;3.833764E+006
36614;6.954163E+000;7.100280E+005;1.317690E+005;3.940225E+006
36642;7.151206E+000;1.689040E+005;7.396000E+003;3.818116E+006
36670;6.952253E+000;5.120500E+005;8.410000E+004;3.892729E+006
36697;7.125569E+000;5.364920E+005;6.916900E+004;3.900625E+006
36724;7.136514E+000;7.357430E+005;1.466890E+005;3.794704E+006
36751;7.004120E+000;5.031000E+005;6.708100E+004;3.786916E+006
36778;7.111131E+000;5.020950E+005;6.502500E+004;3.728761E+006
36806;7.045116E+000;3.038000E+005;2.402500E+004;3.713329E+006
36832;7.240078E+000;7.188240E+005;3.600000E+003;3.794704E+006
36860;7.104315E+000;-1.251840E+005;7.290000E+004;3.713329E+006
36887;7.038236E+000;5.418120E+005;7.672900E+004;3.884841E+006
36915;7.257102E+000;4.043520E+005;4.326400E+004;3.744225E+006
36943;7.201527E+000;3.986100E+005;6.708100E+004;3.976036E+006
36970;7.201527E+000;8.622630E+005;1.998090E+005;3.751969E+006
36997;7.299792E+000;2.190720E+005;6.708100E+004;3.841600E+006
37024;7.290689E+000;6.204830E+005;1.043290E+005;3.736489E+006
37051;7.252315E+000;4.994600E+005;6.451600E+004;3.825936E+006
37077;7.270166E+000;5.978190E+005;4.368100E+004;3.802500E+006
37103;7.297150E+000;6.934880E+005;1.640250E+005;3.671056E+006
37130;7.269042E+000;3.302260E+005;1.030410E+005;3.908529E+006
37156;7.127189E+000;1.195116E+006;3.733210E+005;3.825936E+006
37183;7.218327E+000;7.765320E+005;6.656400E+004;3.810304E+006
37210;7.307181E+000;5.199300E+005;7.022500E+004;3.849444E+006
37237;7.213604E+000;6.883450E+005;1.260250E+005;3.857296E+006
37264;7.396502E+000;-1.773900E+004;8.100000E+001;3.736489E+006
37291;7.078161E+000;1.896300E+005;7.784100E+004;3.825936E+006
37318;7.078161E+000;3.833760E+005;3.841600E+004;3.767481E+006
37345;7.117021E+000;1.607710E+005;1.690000E+002;3.794704E+006
37372;7.262587E+000;5.674500E+005;1.383840E+005;3.908529E+006
37400;7.186813E+000;5.197640E+005;3.841600E+004;3.744225E+006
37426;7.210059E+000;6.915400E+005;1.260250E+005;3.849444E+006
37452;7.115607E+000;4.996180E+005;6.451600E+004;3.818116E+006
37480;7.096014E+000;3.451420E+005;3.168400E+004;3.779136E+006
37507;7.115501E+000;4.909560E+005;9.796900E+004;3.900625E+006
37534;6.990952E+000;6.412420E+005;1.062760E+005;3.786916E+006
37562;7.048846E+000;2.398500E+005;1.512900E+004;3.857296E+006
37590;7.090284E+000;5.197640E+005;7.075600E+004;3.857296E+006
37618;7.085774E+000;6.900810E+005;1.274490E+005;3.900625E+006
37644;7.163215E+000;5.958460E+005;9.120400E+004;3.833764E+006
37670;7.221362E+000;4.207630E+005;8.122500E+004;3.728761E+006
37696;7.222662E+000;5.316300E+004;7.290000E+002;3.900625E+006
37722;7.138024E+000;4.801920E+005;3.844000E+003;3.697929E+006
37750;7.213980E+000;3.649080E+005;1.176490E+005;3.833764E+006
37777;7.242691E+000;5.950770E+005;9.060100E+004;3.810304E+006
37805;7.183394E+000;5.933340E+005;9.363600E+004;3.818116E+006
37833;7.314440E+000;6.285180E+005;6.350400E+004;3.802500E+006
37860;7.351167E+000;7.644000E+005;1.521000E+005;3.728761E+006
37887;7.128058E+000;6.623200E+005;1.742400E+004;3.841600E+006
37914;7.311423E+000;9.297750E+005;2.332890E+005;3.892729E+006
37941;7.300303E+000;3.364300E+005;1.361610E+005;3.818116E+006
37969;7.184505E+000;5.741010E+005;1.056250E+005;3.713329E+006
37997;7.184505E+000;3.481680E+005;3.572100E+004;3.908529E+006
38025;7.202583E+000;5.293680E+005;7.617600E+004;3.678724E+006
38052;7.282976E+000;4.279260E+005;4.796100E+004;3.884841E+006
38080;7.302344E+000;3.615840E+005;3.459600E+004;3.794704E+006
38107;7.047359E+000;6.540120E+005;1.108890E+005;3.810304E+006
38134;7.252229E+000;2.146210E+005;1.822500E+004;3.841600E+006
38161;7.038466E+000;3.538080E+005;2.079360E+005;3.744225E+006
38189;7.121700E+000;5.637360E+005;4.796100E+004;3.833764E+006
38217;7.262133E+000;4.402480E+005;5.107600E+004;3.751969E+006
38243;7.150802E+000;6.186600E+005;1.428840E+005;3.825936E+006
38270;7.270680E+000;5.050350E+005;6.812100E+004;3.751969E+006
