Timestamp;matlab_p;matlab_x;matlab_y;matlab_z
8221;9.300083E+000;3.875520E+005;1.742400E+004;8.596624E+006
8249;9.367486E+000;1.789200E+005;3.600000E+003;8.637721E+006
8277;9.258554E+000;4.502790E+005;1.188100E+004;8.755681E+006
8305;9.574891E+000;8.796900E+005;9.604000E+003;8.503056E+006
8333;9.574891E+000;-2.391200E+005;2.401000E+003;8.892324E+006
8360;8.912473E+000;-2.006680E+005;4.624000E+003;8.708401E+006
8388;9.069599E+000;-1.214420E+005;1.681000E+003;8.514724E+006
8415;8.993490E+000;5.607760E+005;3.648100E+004;8.620096E+006
8443;9.573059E+000;1.032768E+006;1.239040E+005;8.538084E+006
8470;9.222000E+000;8.847410E+005;2.872960E+005;8.743849E+006
8497;9.144789E+000;1.494028E+006;2.580640E+005;8.785296E+006
8524;9.021706E+000;1.106118E+006;9.241600E+004;8.720209E+006
8551;9.172777E+000;4.837840E+005;3.348900E+004;8.608356E+006
8579;9.191067E+000;-1.549600E+005;2.704000E+003;8.684809E+006
8607;9.058660E+000;1.558128E+006;2.787840E+005;8.732025E+006
8633;9.209226E+000;2.049300E+005;4.761000E+003;8.785296E+006
8660;8.974158E+000;1.951620E+005;9.604000E+003;8.832784E+006
8686;8.672083E+000;2.690080E+005;5.336100E+004;8.832784E+006
8713;9.252022E+000;3.634650E+005;1.512900E+004;8.637721E+006
8740;9.051260E+000;9.182160E+005;1.383840E+005;8.637721E+006
8767;9.455264E+000;9.104800E+005;9.241600E+004;8.549776E+006
8795;9.251325E+000;6.400480E+005;4.752400E+004;8.708401E+006
8823;9.072185E+000;8.427450E+005;8.122500E+004;8.820900E+006
8851;9.164233E+000;1.335880E+006;1.544490E+005;8.773444E+006
8878;9.512956E+000;9.303840E+005;1.789290E+005;8.620096E+006
8906;9.319458E+000;2.777700E+005;4.225000E+003;8.809024E+006
8934;9.019837E+000;3.155430E+005;1.144900E+004;8.892324E+006
8961;8.857752E+000;2.801200E+005;6.451600E+004;8.684809E+006
8988;9.290413E+000;-1.482000E+004;2.560000E+002;8.743849E+006
9015;9.022844E+000;-2.823400E+005;9.025000E+003;8.584900E+006
9042;8.912305E+000;9.409620E+005;1.011240E+005;8.649481E+006
9070;9.230029E+000;8.874440E+005;8.880400E+004;8.526400E+006
9098;9.363814E+000;7.851360E+005;6.969600E+004;8.868484E+006
9125;9.322118E+000;1.004927E+006;2.052090E+005;8.673025E+006
9152;9.368484E+000;1.600560E+006;8.820900E+004;8.608356E+006
9180;8.988951E+000;6.605260E+005;4.212010E+005;8.832784E+006
9208;9.091169E+000;1.261329E+006;8.294400E+004;8.620096E+006
9235;9.418243E+000;1.135304E+006;1.459240E+005;8.832784E+006
9262;8.988468E+000;5.680320E+005;3.763600E+004;8.844676E+006
9289;9.366912E+000;1.159080E+006;1.521000E+005;8.649481E+006
9316;9.042213E+000;0.000000E+000;0.000000E+000;8.785296E+006
9343;9.177979E+000;2.188180E+005;9.604000E+003;8.673025E+006
9370;9.207224E+000;4.574050E+005;3.459600E+004;8.732025E+006
9397;9.022145E+000;4.193000E+004;1.960000E+002;8.970025E+006
9425;9.432792E+000;0.000000E+000;1.690000E+002;8.832784E+006
9452;9.250422E+000;1.184800E+005;1.600000E+003;8.549776E+006
9480;9.117019E+000;1.714560E+005;3.249000E+003;8.732025E+006
9508;9.047568E+000;-6.176100E+004;4.410000E+002;8.832784E+006
9534;9.562950E+000;5.801400E+005;5.062500E+004;8.946081E+006
9561;8.640103E+000;5.098300E+004;1.102500E+004;8.880400E+006
9589;9.216395E+000;6.530550E+005;4.884100E+004;8.637721E+006
9615;8.676948E+000;1.316904E+006;1.142440E+005;8.596624E+006
9641;9.483470E+000;6.048160E+005;2.580640E+005;8.620096E+006
9669;9.332654E+000;6.232800E+005;1.225000E+005;8.503056E+006
9697;9.258021E+000;3.277830E+005;1.024000E+003;8.743849E+006
9724;9.694771E+000;-8.892000E+003;8.281000E+003;8.684809E+006
9750;9.011589E+000;-2.772060E+005;2.401000E+003;8.684809E+006
9778;8.709118E+000;4.370440E+005;1.742400E+004;8.720209E+006
9805;9.048692E+000;4.309920E+005;2.073600E+004;8.856576E+006
9832;9.344166E+000;6.910780E+005;5.428900E+004;8.755681E+006
9860;8.804750E+000;8.316000E+005;9.060100E+004;8.868484E+006
9886;8.570100E+000;1.210692E+006;1.232010E+005;8.970025E+006
9912;9.058445E+000;-1.122140E+005;1.444000E+003;8.720209E+006
9938;8.864857E+000;9.850560E+005;1.095610E+005;8.856576E+006
9966;9.125992E+000;1.139215E+006;1.482250E+005;8.549776E+006
9994;9.299774E+000;7.481210E+005;6.708100E+004;8.608356E+006
10022;9.424375E+000;3.660000E+005;1.466890E+005;8.970025E+006
10048;9.136105E+000;4.772040E+005;2.592100E+004;8.720209E+006
10076;9.084891E+000;1.453280E+006;2.460160E+005;8.526400E+006
10103;9.338093E+000;4.077900E+005;1.904400E+004;8.684809E+006
10131;9.166544E+000;1.223460E+006;9.610000E+004;8.620096E+006
10159;9.210737E+000;1.123584E+006;1.474560E+005;8.673025E+006
10185;9.217856E+000;2.972000E+005;1.000000E+004;8.684809E+006
10211;8.735851E+000;5.023500E+004;2.890000E+002;8.673025E+006
10239;9.360556E+000;1.591668E+006;8.702500E+004;8.684809E+006
10267;8.688874E+000;3.357300E+005;5.522500E+004;8.892324E+006
10295;8.608076E+000;7.997210E+005;7.344100E+004;8.673025E+006
10322;9.168648E+000;-1.357460E+005;2.116000E+003;8.708401E+006
10349;9.193247E+000;-2.171020E+005;1.521000E+003;8.820900E+006
