Timestamp;matlab_p;matlab_x;matlab_y;matlab_z
8203;6.822351E+000;2.163700E+005;1.210000E+004;3.932289E+006
8231;6.910122E+000;2.326800E+005;1.440000E+004;3.825936E+006
8259;7.135557E+000;-1.975000E+005;5.953600E+004;3.916441E+006
8287;6.982832E+000;2.756600E+005;3.724900E+004;3.948169E+006
8314;6.835912E+000;4.325250E+005;3.880900E+004;3.825936E+006
8341;6.897813E+000;1.997160E+005;2.592100E+004;3.869089E+006
8368;6.832425E+000;3.495750E+005;3.132900E+004;3.857296E+006
8396;6.887472E+000;2.337580E+005;1.392400E+004;3.892729E+006
8422;6.854035E+000;2.696880E+005;1.849600E+004;3.900625E+006
8450;6.769059E+000;4.840960E+005;2.433600E+004;3.825936E+006
8477;6.824501E+000;9.417600E+005;2.304000E+005;3.833764E+006
8504;7.151893E+000;1.560250E+005;6.241000E+003;3.924361E+006
8531;6.668666E+000;-1.058400E+005;9.409000E+003;3.857296E+006
8559;6.995708E+000;6.558720E+005;1.128960E+005;3.876961E+006
8586;6.827976E+000;6.006960E+005;4.120900E+004;3.744225E+006
8614;7.193532E+000;7.479560E+005;8.464000E+003;3.869089E+006
8642;7.137204E+000;7.840750E+005;6.864400E+004;3.908529E+006
8669;6.866508E+000;7.797240E+005;3.880900E+004;3.849444E+006
8696;6.856099E+000;3.790520E+005;4.202500E+004;3.900625E+006
8724;6.839861E+000;1.212720E+005;2.073600E+004;3.794704E+006
8751;6.728269E+000;2.043825E+006;1.311025E+006;3.066001E+006
8779;6.985075E+000;4.559606E+006;5.221508E+007;3.398890E+005
8806;1.146510E+001;4.653120E+006;3.953894E+007;5.580090E+005
8833;2.359620E+001;4.748840E+006;2.096724E+007;1.085764E+006
8861;2.227606E+001;4.813985E+006;3.469210E+007;6.256810E+005
8888;2.166968E+001;5.164236E+006;2.228784E+007;1.054729E+006
8916;2.201273E+001;4.839540E+006;2.246760E+007;1.016064E+006
8943;2.101159E+001;4.923387E+006;2.113241E+007;1.172889E+006
8970;1.994465E+001;4.882050E+006;1.897474E+007;1.295044E+006
8998;2.004481E+001;5.095021E+006;1.893120E+007;1.406596E+006
9025;2.021054E+001;4.792392E+006;1.627316E+007;1.430416E+006
9053;1.981791E+001;4.609000E+006;1.963376E+007;1.223236E+006
9080;2.016660E+001;4.962084E+006;1.807950E+007;1.299600E+006
9108;1.991828E+001;5.047125E+006;2.204302E+007;1.196836E+006
9136;2.062696E+001;4.928144E+006;1.999878E+007;1.214404E+006
9163;2.068461E+001;4.651290E+006;2.831304E+007;9.370240E+005
9191;2.076829E+001;4.991996E+006;2.684276E+007;1.016064E+006
9218;2.135125E+001;5.390148E+006;2.870816E+007;9.662890E+005
9246;2.169488E+001;5.102102E+006;2.939808E+007;8.281000E+005
9273;2.182683E+001;4.954397E+006;3.105833E+007;7.903210E+005
9300;2.192714E+001;4.794632E+006;3.516490E+007;6.955560E+005
9328;2.198048E+001;4.846200E+006;3.492810E+007;6.822760E+005
9356;2.202223E+001;4.577715E+006;3.549776E+007;6.658560E+005
9383;2.268132E+001;4.273836E+006;5.411074E+007;3.504640E+005
9411;2.232644E+001;4.664142E+006;1.691677E+007;1.343281E+006
9438;1.920580E+001;2.714140E+006;2.013561E+006;2.802276E+006
9465;1.367338E+001;5.896800E+005;3.329290E+005;3.545689E+006
9493;1.006510E+001;6.424200E+005;1.102240E+005;3.810304E+006
9521;8.190125E+000;2.513920E+005;2.656900E+004;3.849444E+006
9548;6.938974E+000;3.806280E+005;3.763600E+004;3.876961E+006
9576;6.621200E+000;8.624000E+005;1.936000E+005;3.849444E+006
9603;7.145172E+000;3.240600E+005;3.802500E+004;3.849444E+006
9630;7.157217E+000;6.102720E+005;1.849600E+004;3.869089E+006
9658;7.094373E+000;1.019200E+005;2.704000E+003;3.876961E+006
9686;6.940939E+000;1.415740E+005;1.188100E+004;3.960100E+006
9713;6.514841E+000;1.070820E+005;6.553600E+004;3.900625E+006
9740;6.761701E+000;2.150570E+005;8.100000E+001;3.857296E+006
9768;6.997199E+000;1.799070E+005;7.398400E+004;3.932289E+006
9795;6.781358E+000;7.371000E+005;1.428840E+005;3.833764E+006
9822;7.097331E+000;7.993480E+005;4.040100E+004;3.818116E+006
9849;7.013643E+000;-7.307500E+004;1.369000E+003;3.818116E+006
9877;6.989941E+000;1.193160E+005;3.844000E+003;3.767481E+006
9904;6.943423E+000;1.022840E+005;2.704000E+003;3.900625E+006
9932;6.879811E+000;3.794640E+005;3.763600E+004;3.857296E+006
9959;6.966459E+000;3.096600E+005;3.136000E+003;3.948169E+006
9987;6.852470E+000;7.998750E+005;4.120900E+004;3.884841E+006
10014;6.799177E+000;4.119390E+005;1.936000E+003;3.841600E+006
10041;6.895823E+000;2.097740E+005;1.123600E+004;3.924361E+006
10069;6.773160E+000;1.983640E+005;1.020100E+004;3.841600E+006
10096;6.778512E+000;3.162040E+005;2.592100E+004;3.857296E+006
10124;7.332050E+000;2.334780E+005;1.416100E+004;3.818116E+006
10151;6.686828E+000;1.209000E+005;1.049760E+005;3.833764E+006
10179;6.958522E+000;3.827620E+005;2.220100E+004;3.900625E+006
10207;6.807350E+000;4.144040E+005;1.056250E+005;3.810304E+006
10235;6.749680E+000;4.366340E+005;1.108890E+005;3.825936E+006
10263;6.850614E+000;1.383900E+005;6.451600E+004;3.948169E+006
10291;6.820472E+000;3.751680E+005;7.128900E+004;3.869089E+006
10318;6.624515E+000;5.738880E+005;3.686400E+004;3.825936E+006
10346;6.869061E+000;-1.444670E+005;2.822400E+004;3.892729E+006
10373;6.964064E+000;1.763200E+006;8.611840E+005;3.389281E+006
10409;1.058405E+001;4.067840E+006;4.891604E+007;3.782250E+005
10436;2.234825E+001;4.909758E+006;2.297285E+007;9.584410E+005
10464;2.268303E+001;5.113038E+006;2.627588E+007;9.063040E+005
10492;2.050993E+001;5.104350E+006;2.886913E+007;9.370240E+005
10519;2.170190E+001;5.073024E+006;2.307842E+007;1.134225E+006
10547;2.152586E+001;5.002308E+006;1.952756E+007;1.261129E+006
10574;2.045009E+001;4.815057E+006;1.851581E+007;1.234321E+006
10601;2.014958E+001;4.666700E+006;1.636203E+007;1.334025E+006
10629;1.931509E+001;4.607462E+006;1.748076E+007;1.234321E+006
10656;2.048224E+001;4.707157E+006;1.533506E+007;1.437601E+006
10684;1.968940E+001;4.950688E+006;1.899216E+007;1.313316E+006
10711;1.979561E+001;4.764935E+006;1.561830E+007;1.590121E+006
10739;1.874067E+001;5.079348E+006;2.225009E+007;1.201216E+006
10765;1.929060E+001;4.952407E+006;1.621673E+007;1.338649E+006
10791;2.068389E+001;4.346454E+006;1.119572E+007;1.638400E+006
10817;1.890333E+001;4.728409E+006;2.285796E+007;9.584410E+005
10844;2.176219E+001;4.711648E+006;1.448564E+007;1.595169E+006
